host_response_rate;host_is_superhost;host_listings_count;host_has_profile_pic;host_identity_verified;is_location_exact;accommodates;bathrooms;bedrooms;beds;price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;Cats;Other pets;FamilyKid Friendly;Shampoo;Washer;Hair Dryer;Pets Allowed;Breakfast;Iron;Carbon Monoxide Detector;Hangers;24Hour Checkin;Cable TV;Smoke Detector;TV;Hot Tub;First Aid Kit;Pets live on this property;Gym;Dryer;Free Parking on Premises;Smoking Allowed;Heating;Lock on Bedroom Door;Internet;Air Conditioning;BuzzerWireless Intercom;Doorman;Laptop Friendly Workspace;Pool;Essentials;Safety Card;Suitable for Events;Fire Extinguisher;Washer  Dryer;Wireless Internet;Kitchen;Dogs;Elevator in Building;Indoor Fireplace;Wheelchair Accessible;host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;neighbourhood_group_cleansed_Beacon Hill;neighbourhood_group_cleansed_Capitol Hill;neighbourhood_group_cleansed_Cascade;neighbourhood_group_cleansed_Central Area;neighbourhood_group_cleansed_Delridge;neighbourhood_group_cleansed_Downtown;neighbourhood_group_cleansed_Interbay;neighbourhood_group_cleansed_Lake City;neighbourhood_group_cleansed_Magnolia;neighbourhood_group_cleansed_Northgate;neighbourhood_group_cleansed_Other neighborhoods;neighbourhood_group_cleansed_Queen Anne;neighbourhood_group_cleansed_Rainier Valley;neighbourhood_group_cleansed_Seward Park;neighbourhood_group_cleansed_University District;neighbourhood_group_cleansed_West Seattle;zipcode_98102;zipcode_98103;zipcode_98104;zipcode_98105;zipcode_98106;zipcode_98107;zipcode_98108;zipcode_98109;zipcode_98112;zipcode_98115;zipcode_98116;zipcode_98117;zipcode_98118;zipcode_98119;zipcode_98121;zipcode_98122;zipcode_98125;zipcode_98126;zipcode_98133;zipcode_98134;zipcode_98136;zipcode_98144;zipcode_98146;zipcode_98177;zipcode_98178;zipcode_98199;"zipcode_99
98122";property_type_Bed & Breakfast;property_type_Boat;property_type_Bungalow;property_type_Cabin;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Dorm;property_type_House;property_type_Loft;property_type_Other;property_type_Tent;property_type_Townhouse;property_type_Treehouse;property_type_Yurt;room_type_Private room;room_type_Shared room;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;cancellation_policy_moderate;cancellation_policy_strict
;0;1.0;1;1;1;2;;2.0;1.0;99.0;0.0;0.0;1;0.0;4;1125;29;59;88;88;0;;;;;;;;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;2.0;1;1;0;2;1.5;1.0;1.0;50.0;95.0;20.0;1;0.0;1;10;29;59;89;178;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;1.84;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;1;4.0;1;1;1;2;1.0;1.0;1.0;65.0;0.0;0.0;1;10.0;1;1125;30;60;90;365;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0;0;0;4;0.75;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;0;0;4;1.0;0.0;2.0;79.0;0.0;10.0;1;0.0;1;1125;5;31;61;336;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.0;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;4.0;1;1;1;2;1.0;1.0;1.0;55.0;0.0;0.0;1;10.0;1;1125;20;45;75;350;15;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;4;2.76;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;1;4.0;1;1;1;2;1.0;1.0;1.0;65.0;0.0;0.0;1;10.0;1;1125;30;60;90;365;17;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;4;3.15;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;3.0;1;1;1;2;1.0;1.0;1.0;95.0;100.0;35.0;0;0.0;2;1125;23;49;74;338;54;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;6.02;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;4;1.0;2.0;2.0;100.0;0.0;40.0;2;20.0;2;28;22;49;78;78;33;88.0;9.0;9.0;10.0;9.0;10.0;9.0;1;0;0;1;4.4;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.86;1;1.0;1;1;1;4;1.0;1.0;2.0;135.0;0.0;0.0;2;20.0;6;90;9;39;69;158;45;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.74;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;2.0;1;1;1;2;1.0;1.0;1.0;87.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;2.31;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.83;0;1.0;1;1;1;2;1.0;1.0;2.0;97.0;250.0;75.0;1;0.0;4;30;30;60;90;365;81;94.0;10.0;10.0;10.0;9.0;10.0;10.0;0;0;0;1;1.69;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;2.0;1;1;1;2;1.0;1.0;1.0;78.0;0.0;15.0;1;10.0;1;1125;30;60;90;365;5;84.0;10.0;9.0;10.0;10.0;9.0;8.0;0;0;0;2;0.84;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;6;2.0;3.0;3.0;150.0;500.0;120.0;6;30.0;3;29;23;53;82;102;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.09;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;6;1.0;2.0;2.0;95.0;100.0;40.0;1;20.0;1;1125;30;60;62;62;6;93.0;9.0;9.0;10.0;10.0;9.0;9.0;0;0;0;1;1.1;0;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;2.0;1;1;0;16;4.0;7.0;10.0;375.0;1500.0;300.0;6;15.0;4;60;10;38;55;310;5;100.0;9.0;9.0;10.0;10.0;10.0;10.0;0;1;1;2;0.79;0;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;0;1;4;1.5;2.0;2.0;150.0;250.0;75.0;2;20.0;4;1125;0;0;0;37;0;;;;;;;;0;0;0;1;;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;1;4;1.0;3.0;2.0;325.0;0.0;25.0;4;15.0;2;10;0;0;0;0;10;94.0;10.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;1.01;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;5.0;1;1;1;2;3.0;1.0;1.0;60.0;150.0;50.0;1;25.0;5;1125;30;60;90;365;6;100.0;9.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;0.36;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;50.0;200.0;10.0;1;10.0;1;21;19;49;79;354;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.29;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;120.0;0.0;0.0;1;0.0;2;1125;30;60;90;365;63;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;4.63;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;4;1.0;1.0;3.0;88.0;180.0;45.0;2;15.0;1;1125;30;58;88;362;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;2.63;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;1;1.0;1;1;1;4;1.0;1.0;2.0;150.0;0.0;45.0;1;0.0;2;18;1;2;31;31;21;94.0;9.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;4.32;0;0;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;6;1.0;2.0;1.0;195.0;0.0;209.0;1;0.0;2;1125;0;0;0;216;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;1;1;31;0.39;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;1;2.0;1;1;1;3;2.0;1.0;2.0;50.0;0.0;10.0;2;10.0;2;1125;0;0;0;58;23;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;2.48;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;0;2.0;1;1;1;5;2.5;2.0;3.0;250.0;300.0;100.0;0;0.0;10;45;29;59;89;364;7;94.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;0.78;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;2.0;1;1;1;2;1.0;1.0;1.0;87.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;7;94.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;2;1.63;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;0;1;2;1.0;1.0;1.0;207.0;0.0;0.0;1;0.0;2;29;23;53;83;358;0;;;;;;;;0;0;0;1;;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1
1.0;0;2.0;1;1;1;2;1.5;1.0;1.0;70.0;200.0;50.0;0;0.0;1;1125;30;60;90;365;13;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.84;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
;0;1.0;1;0;1;2;1.0;1.0;1.0;100.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;0;1;8;2.0;3.0;4.0;175.0;500.0;150.0;1;0.0;1;1125;18;48;78;342;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.64;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;1;2.0;1;1;1;6;1.5;3.0;3.0;165.0;0.0;50.0;2;10.0;2;32;0;0;0;92;4;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;0.66;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;4;1.0;1.0;1.0;120.0;150.0;80.0;1;0.0;3;30;29;57;84;359;103;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.28;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.88;0;36.0;1;1;0;8;2.0;3.0;5.0;239.0;0.0;264.0;1;0.0;3;1125;28;32;62;331;1;80.0;10.0;10.0;8.0;10.0;8.0;6.0;0;1;1;31;0.3;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;1.0;1;1;1;4;1.0;2.0;2.0;200.0;400.0;125.0;4;25.0;5;60;0;0;0;219;14;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.88;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;1;1.0;1;1;1;4;1.0;1.0;2.0;135.0;300.0;50.0;2;25.0;2;27;14;30;60;149;26;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.42;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;5.0;1;1;1;4;1.0;2.0;3.0;155.0;250.0;95.0;1;0.0;2;365;30;60;90;365;15;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;4;1.27;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.88;0;36.0;1;1;0;4;1.0;1.0;2.0;95.0;0.0;129.0;1;0.0;3;1125;30;60;90;365;0;;;;;;;;0;1;1;31;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;2.0;1;1;1;5;1.0;3.0;3.0;78.0;150.0;97.0;2;15.0;2;120;0;0;0;58;64;89.0;9.0;9.0;10.0;9.0;9.0;9.0;0;1;1;2;2.0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;0;1;2;1.0;1.0;1.0;50.0;0.0;10.0;1;15.0;1;1125;3;33;63;338;43;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.09;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
